procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 4671904 911228 5923924    0    0     0    50 2417 2975  1  1 98  0  0
 2  0      0 4691924 911232 5926220    0    0     0    46 1467 2709  1  0 98  0  0
 2  0      0 4698224 911240 5913136    0    0     0   161 2143 2892  1  1 98  0  0
 0  0      0 4677100 911464 5925264    0    0     0   932 1767 3587  1  1 97  0  0
 0  0      0 4665224 911468 5925420    0    0     0    12 2208 4232  2  1 97  0  0
 0  0      0 4664676 911472 5928088    0    0     0   141 2931 3732  2  1 97  0  0
 0  0      0 4672732 911488 5923884    0    0     0    87 2053 3602  2  1 97  0  0
 1  0      0 4644168 911492 5961360    0    0     0    33 2362 3818  2  1 97  0  0
 0  0      0 4627572 911508 5945368    0    0     0   119 2513 5930  4  1 95  0  0
 0  0      0 4629724 911512 5942360    0    0     0    46 1777 4503  3  1 96  0  0
 1  0      0 4593932 911524 5942984    0    0     0   300 2184 5139  4  1 95  0  0
 0  1      0 4612760 911540 5936284    0    0     0   122 1187 2909  2  1 98  0  0
 1  0      0 4637104 911544 5926504    0    0     0   107 1364 2721  2  0 98  0  0
 1  0      0 4636168 911548 5926884    0    0     0    34  887 2067  1  0 98  0  0
 2  0      0 4638512 911548 5926440    0    0     0    14 1222 2279  1  0 98  0  0
 0  0      0 4631192 911832 5929980    0    0     0   878 3815 5074  2  1 97  0  0
 2  0      0 4637632 911836 5930912    0    0     0    22 3186 3788  2  1 98  0  0
 1  0      0 4636132 911840 5928736    0    0     0    71 3091 3274  1  1 98  0  0
 0  0      0 4636780 911852 5935132    0    0     0   185 4224 4876  3  1 97  0  0
 1  0      0 4631956 911856 5931344    0    0     0    77 3452 4595  2  1 97  0  0
 0  0      0 4624424 911856 5923324    0    0     0    50 3166 3535  1  1 98  0  0
 0  0      0 4639084 911860 5920396    0    0     0    86 3118 3796  1  1 98  0  0
 3  0      0 4636496 911860 5931200    0    0     0    46 1467 2852  2  1 98  0  0
 0  0      0 4644596 911864 5928748    0    0     0    59 3107 3605  2  1 98  0  0
 0  0      0 4631948 911884 5926888    0    0     0   131 2858 3052  1  1 98  0  0
 0  0      0 4638324 911884 5928920    0    0     0    72 3221 3136  1  0 98  0  0
 1  0      0 4611280 911888 5947332    0    0     0    43 3084 5598  4  1 95  0  0
 0  0      0 4623536 912448 5935592    0    0     0   958 3187 7431  5  2 94  0  0
 0  0      0 4621976 912456 5928584    0    0     0    42 3582 5354  3  1 96  0  0
 2  0      0 4632336 912456 5927268    0    0     0   125 3750 4704  3  1 97  0  0
 0  0      0 4633496 912472 5930756    0    0     0   108 2067 3693  2  1 97  0  0
 0  0      0 4648876 912476 5929084    0    0     0   113 3007 3658  1  1 98  0  0
 0  0      0 4648340 912476 5928488    0    0     0    57 2037 3136  1  1 98  0  0
 1  0      0 4596260 912476 5971788    0    0     1   192 2036 4892  3  1 96  0  0
 0  0      0 4623428 912476 5942836    0    0     4   258 1475 3045  2  1 97  0  0
 2  0      0 4635984 912484 5934368    0    0     0    61 2258 5086  3  1 96  0  0
 0  0      0 4630116 912488 5924304    0    0     0   346 2536 4006  2  1 97  0  0
 0  0      0 4641580 912496 5916940    0    0     0    36 2325 3337  1  1 98  0  0
 0  0      0 4646680 912496 5916840    0    0     0    98 3031 4794  2  1 97  0  0
 1  0      0 4630888 912840 5917468    0    0     0   906 3311 5154  2  1 97  0  0
 0  0      0 4622660 912840 5917388    0    0     0    86 2996 4921  2  1 97  0  0
 0  0      0 4629116 912848 5914492    0    0     0   117 2431 3509  1  1 98  0  0
 0  0      0 4625188 912852 5927784    0    0     0   152 2625 3578  2  1 98  0  0
 0  0      0 4634120 912868 5929120    0    0     0    71 3093 4299  2  1 97  0  0
 0  0      0 4629072 912888 5933000    0    0     0    49 3396 4401  2  1 97  0  0
 0  0      0 4643412 912900 5926712    0    0     0   145 2992 4098  2  1 97  0  0
 2  0      0 4651772 912900 5929608    0    0     0    43 3044 4773  2  1 97  0  0
 1  0      0 4670956 912900 5916480    0    0     0    28 3014 3179  1  1 98  0  0
 0  0      0 4638040 912908 5948564    0    0     0    47 4293 7455  4  1 94  0  0
 0  0      0 4626652 912916 5963824    0    0     0   134 3327 4100  2  1 97  0  0
 0  0      0 4660860 912920 5925712    0    0     0    60 2721 2943  1  1 98  0  0
 0  0      0 4656488 913112 5926156    0    0     0   981 3590 6024  2  1 96  0  0
 0  0      0 4601640 913124 5933652    0    0    31    85 3573 5526  2  1 97  0  0
 0  0      0 4598028 913136 5938116    0    0     0   618 1549 2659  1  0 98  0  0
 2  0      0 4573336 913152 5942944    0    0     0   146 3123 6223  4  2 94  0  0
 0  0      0 4620136 913152 5919220    0    0     0   290 3217 4045  2  1 98  0  0
 0  0      0 4629028 913152 5927332    0    0     0   109 2532 3455  1  1 98  0  0
 0  0      0 4645688 913156 5916784    0    0     0    99  690 1538  1  0 99  0  0
 0  0      0 4651044 913164 5916712    0    0     0    55  685 1552  1  0 99  0  0
 0  0      0 4652928 913164 5916648    0    0     0    51  710 1666  1  0 99  0  0
 0  0      0 4664004 913164 5916656    0    0     0    52  721 1556  1  0 99  0  0
 0  0      0 4663824 913172 5916864    0    0     0   102  659 1669  1  0 99  0  0
 0  0      0 4664104 913172 5916580    0    0     0    21  657 1435  1  0 99  0  0
 0  0      0 4653052 913328 5916708    0    0     0   887  919 2552  1  0 98  0  0
 0  0      0 4659192 913336 5916544    0    0     0    18 1088 1708  1  0 99  0  0
 0  0      0 4658492 913368 5916548    0    0     0   235  728 1622  1  0 99  0  0
 0  0      0 4574420 913368 5987516    0    0     0    40 2439 4876  3  1 96  0  0
 1  0      0 4596880 913368 5963200    0    0     0    11 3828 6545  4  1 95  0  0
 1  0      0 4633496 913368 5937676    0    0     0     0 3702 3986  2  1 97  0  0
 1  0      0 4638216 913376 5935184    0    0     0    34 3406 5287  3  1 96  0  0
 0  0      0 4634020 913380 5940124    0    0     0    22 2796 3454  1  1 98  0  0
 0  0      0 4640984 913384 5935400    0    0     0    31 3700 3249  1  1 98  0  0
 0  0      0 4647744 913384 5928716    0    0     0    81 3594 3293  1  1 98  0  0
 0  0      0 4649376 913388 5928736    0    0     0    82 3410 3128  1  1 98  0  0
 0  0      0 4608828 913392 5942584    0    0     0    30 3407 3803  2  1 97  0  0
 0  0      0 4617104 913876 5942420    0    0     0   902 3419 5846  3  1 95  0  0
 1  0      0 4615312 913888 5939356    0    0     0    46 1370 2725  2  0 98  0  0
 2  0      0 4595772 913892 5943456    0    0     0    55 3604 7376  5  2 93  0  0
 2  0      0 4596120 913908 5949432    0    0     0   141 1639 3791  2  1 97  0  0
 0  0      0 4601636 913912 5948320    0    0     0    71 1769 4020  3  1 96  0  0
 0  0      0 4614916 913912 5937840    0    0     0   567  878 2028  1  0 99  0  0
 1  0      0 4621044 913916 5937808    0    0     0    33 1231 2461  1  0 99  0  0
 0  0      0 4625056 913920 5937684    0    0     0    13 1380 2297  1  0 99  0  0
 0  0      0 4627768 913920 5938260    0    0     0   103  965 2075  1  0 98  0  0
 0  0      0 4630392 913924 5937748    0    0     0    38  793 1802  1  0 99  0  0
 0  0      0 4630496 913928 5936484    0    0     0    42  799 1991  1  0 99  0  0
 0  0      0 4614408 913936 5941552    0    0     0   130  967 2293  1  0 98  0  0
 0  0      0 4615680 914028 5947160    0    0     0  1069 2115 3967  2  1 97  0  0
 0  0      0 4617908 914044 5947032    0    0     0    62 2203 2944  1  1 98  0  0
 0  0      0 4595692 914052 5955836    0    0     0   200 3321 4537  2  1 97  0  0
 0  0      0 4605368 914068 5960648    0    0     0   457 1672 3947  3  1 97  0  0
 0  0      0 4603400 914068 5957564    0    0     0    92 4446 7545  5  1 94  0  0
 0  0      0 4588556 914076 5964400    0    0    10   137 3120 5916  4  1 95  0  0
 0  0      0 4594576 914076 5959556    0    0     0   119 3650 6808  4  1 94  0  0
 1  0      0 4569196 914080 5976760    0    0     0    99 2436 4245  2  1 97  0  0
 2  0      0 4563228 914088 5981288    0    0     0    62 2440 5275  3  1 96  0  0
 1  0      0 4571688 914092 5971644    0    0     0   107 3167 5891  4  1 94  0  0
 1  0      0 4578948 914100 5966400    0    0     0   112 2031 4079  2  1 97  0  0
 8  0      0 4534272 914112 5988116    0    0     2   338 3259 7141  5  1 94  0  0
 0  0      0 4550236 914600 5982200    0    0     0   921 3650 6784  4  1 95  0  0
 0  0      0 4608688 914612 5963720    0    0     0    73 1362 2732  3  0 97  0  0
 1  0      0 4617376 914616 5958008    0    0     0    15 1806 3460  2  1 98  0  0
 0  0      0 4654840 914656 5928120    0    0     0   277 1660 2651  1  1 98  0  0
 2  0      0 4640508 914660 5934124    0    0     0   111 2968 3789  2  1 98  0  0
 0  0      0 4618496 914668 5949212    0    0     0    67 1512 3220  2  1 97  0  0
 0  0      0 4634524 914672 5952068    0    0     0   104 1563 3861  2  1 97  0  0
 0  0      0 4630032 914676 5948164    0    0     0    70 3440 5830  3  1 95  0  0
 0  2      0 4647288 914676 5941224    0    0     0    52 3216 3795  2  1 97  0  0
 1  0      0 4616244 914692 5962836    0    0     0   160 2011 5222  4  1 95  0  0
 0  0      0 4639692 914692 5944548    0    0     0    46 1978 4722  3  1 96  0  0
 0  0      0 4614696 914700 5936272    0    0     0   122 1579 3348  3  1 97  0  0
 0  0      0 4589984 915036 5952976    0    0     0  1011 2498 6583  4  1 94  0  0
 1  0      0 4580612 915040 5961372    0    0     0    36 2154 5394  4  1 95  0  0
 0  0      0 4561880 915056 5970144    0    0     0   342 1989 4936  4  1 95  0  0
 0  1      0 4552344 915068 5964388    0    0     0    82 2190 5596  4  1 95  0  0
 0  0      0 4582548 915076 5967344    0    0     0   176 2390 5515  4  1 95  0  0
 2  0      0 4590100 915084 5963432    0    0     0    65 2074 5283  4  1 95  0  0
 0  0      0 4578964 915092 5964104    0    0     0   197 2245 5505  4  1 95  0  0
 0  0      0 4580840 915100 5964976    0    0     0   165 1923 5108  4  1 95  0  0
 2  0      0 4610524 915100 5955632    0    0     0   115 2403 3972  2  1 97  0  0
 2  0      0 4615276 915116 5955036    0    0     0   165 1957 3642  2  1 97  0  0
 0  0      0 4589332 915124 5973852    0    0     0   154 2937 5766  4  1 95  0  0
 0  0      0 4596288 915128 5969312    0    0     0   151 3022 5971  4  1 94  0  0
 1  0      0 4585388 915384 5957236    0    0     0   902 2178 5478  3  1 96  0  0
 1  0      0 4598380 915392 5957636    0    0     0    38 1708 4453  3  1 96  0  0
 1  0      0 4600916 915396 5959056    0    0     0   166 2689 5079  4  1 95  0  0
 1  0      0 4580484 915416 5959032    0    0     0   159 1521 3871  3  1 96  0  0
 0  0      0 4570372 915420 5966724    0    0     0    35 2655 6203  5  1 94  0  0
 2  0      0 4567956 915428 5972472    0    0     0    84 1914 5250  4  1 95  0  0
 0  0      0 4564012 915432 5976948    0    0     0    86 3692 7522  5  1 93  0  0
 0  0      0 4631516 915448 5962160    0    0     0   422 3479 8287  6  2 92  0  0
 1  0      0 4598240 915464 5961212    0    0     0    63 4348 7785  5  2 93  0  0
 1  0      0 4597136 915480 5967216    0    0     0   416 2365 5398  4  1 95  0  0
 1  0      0 4603648 915496 5967336    0    0     0    17 2080 4447  3  1 96  0  0
 0  0      0 4588856 915504 5971372    0    0     0  1343 4234 7228  5  1 94  0  0
 1  0      0 4598616 916040 5962160    0    0     0   912 3831 6495  3  1 95  0  0
 0  0      0 4581028 916064 5968156    0    0     0    79 4514 6632  4  1 95  0  0
 0  0      0 4558560 916072 5975152    0    0     0    58 3070 5178  3  1 96  0  0
 0  0      0 4581336 916080 5970524    0    0     0   419 3158 6115  4  1 95  0  0
 0  0      0 4578828 916080 5970544    0    0     0    33 2513 5487  4  1 95  0  0
 0  0      0 4541048 916092 5977428    0    0     0   240 3931 8423  7  2 92  0  0
 0  0      0 4597952 916100 5975580    0    0     0   182 3886 7133  5  1 93  0  0
 0  0      0 4614676 916116 5952608    0    0     0    53 3048 6182  4  1 95  0  0
 0  0      0 4617336 916116 5944360    0    0     0   147  829 2131  1  0 99  0  0
 0  0      0 4622996 916136 5937400    0    0     0   149  767 1865  1  0 99  0  0
 0  0      0 4620292 916136 5936964    0    0     0    29  775 2079  1  0 99  0  0
 0  0      0 4621380 916144 5937624    0    0     0    66  781 1850  1  0 99  0  0
 0  0      0 4616164 916436 5936416    0    0     0   976 1144 3355  1  0 98  0  0
 0  0      0 4610996 916444 5950504    0    0     0    22 1640 3081  1  0 98  0  0
 0  0      0 4628952 916444 5935304    0    0     0   122  902 2149  1  0 99  0  0
 0  0      0 4628260 916464 5935296    0    0     0    53  914 2123  1  0 99  0  0
 0  0      0 4627760 916476 5935808    0    0     0   142  922 2196  1  0 98  0  0
 0  0      0 4628768 916480 5935296    0    0     0    29  883 2061  1  0 99  0  0
 0  0      0 4639916 916480 5944256    0    0     0    34 1965 3009  2  1 98  0  0
 0  0      0 4607408 916484 5960708    0    0     0   148 2279 5607  4  1 95  0  0
 0  0      0 4614120 916492 5961020    0    0     0    98 2055 5082  4  1 95  0  0
 2  0      0 4620832 916496 5960624    0    0     0    87 1486 3442  3  1 97  0  0
 1  0      0 4583764 916504 5957832    0    0     0    46 2150 5787  4  1 95  0  0
 1  0      0 4592236 916504 5964200    0    0     0    42 1599 3999  3  1 96  0  0
 0  0      0 4581404 916836 5954800    0    0     0   959 2898 6214  4  1 94  0  0
 1  0      0 4553568 916836 5973788    0    0     0     0 5245 8765  5  2 93  0  0
 2  0      0 4534776 916848 5980004    0    0     0    83 3396 6459  4  1 94  0  0
 0  0      0 4523872 916864 5985304    0    0     0   286 1713 4609  3  1 96  0  0
 0  0      0 4547292 916884 5980808    0    0     0  2749 2611 6323  5  1 94  0  0
 0  0      0 4582228 916884 5971032    0    0     0    46 1319 3462  3  1 97  0  0
 0  0      0 4587672 916884 5965588    0    0     0    16 1783 4450  3  1 96  0  0
 1  0      0 4598460 916904 5964436    0    0     0    68 1886 4985  3  1 95  0  0
 0  0      0 4606816 916912 5966140    0    0     0   221 2341 4932  4  1 95  0  0
 0  0      0 4613208 916912 5967592    0    0     0    59 1898 5042  3  1 96  0  0
 0  0      0 4590444 916920 5972164    0    0     0   121 2223 5494  4  1 95  0  0
 0  0      0 4585604 916948 5974652    0    0     0  4550 2243 5826  4  1 95  0  0
 0  0      0 4592200 917012 5969956    0    0     0   890 1689 4617  2  1 97  0  0
 0  0      0 4558860 917020 5976424    0    0     0    38 1455 3749  2  1 97  0  0
 1  0      0 4559292 917036 5973984    0    0     0    86  922 2188  1  0 98  0  0
 1  0      0 4557812 917052 5975768    0    0     0    99  896 2139  1  0 99  0  0
 0  0      0 4569440 917060 5973340    0    0     0   318  927 2208  1  0 99  0  0
 0  0      0 4571608 917064 5968288    0    0     0   130  876 2086  1  0 99  0  0
 0  0      0 4579952 917064 5968524    0    0     0    49  915 2173  1  0 99  0  0
 0  0      0 4619984 917068 5959968    0    0     0   144  987 2243  1  0 99  0  0
 0  0      0 4599164 917068 5972244    0    0     0    35  948 2286  1  0 98  0  0
 1  0      0 4601664 917072 5978696    0    0     0   150 2719 6171  4  1 94  0  0
 2  0      0 4603168 917072 5979832    0    0     0    90 1543 4031  3  1 97  0  0
 1  0      0 4612568 917072 5968772    0    0     0    41 1399 3392  2  1 97  0  0
 0  0      0 4615288 917408 5961576    0    0     0   951 1196 3430  1  0 98  0  0
 0  0      0 4609196 917408 5967088    0    0     0     0  944 2321  1  0 98  0  0
 0  0      0 4588044 917408 5976136    0    0     0   165 1614 3732  3  1 97  0  0
 0  0      0 4585312 917420 5972740    0    0     0    53 2111 5309  4  1 95  0  0
 0  0      0 4569724 917424 5975160    0    0     0   122 1350 3684  3  1 97  0  0
 0  0      0 4569332 917432 5979480    0    0     0   117 2297 5679  4  1 95  0  0
 1  0      0 4571016 917448 5980088    0    0     0   206 1643 4140  3  1 96  0  0
 0  0      0 4582304 917464 5969528    0    0     0    36 1604 3965  3  1 96  0  0
 0  0      0 4582004 917464 5964016    0    0     0    15  824 2053  1  0 98  0  0
 0  0      0 4578268 917468 5963592    0    0     0    94  876 2090  1  0 98  0  0
 0  0      0 4474520 917480 6015996    0    0     0    23 1316 3867  2  1 98  0  0
 0  0      0 4528052 917488 5981944    0    0     0   180 1438 3863  2  1 97  0  0
 0  0      0 4534308 917952 5970160    0    0     0  1001 1325 3993  1  1 97  1  0
 0  0      0 4440536 917964 6030572    0    0   114   103 2576 7380  4  1 95  0  0
 0  0      0 4493720 917976 5985096    0    0     8    68 2041 6302  3  1 96  0  0
 0  0      0 4519188 917980 5977684    0    0     0   361 2033 4706  3  1 97  0  0
 0  0      0 4485816 918004 6019736    0    0     0   122 3194 7239  5  1 93  0  0
 0  0      0 4531116 918016 5994776    0    0     0    97 2198 6248  3  1 96  0  0
 0  0      0 4507880 918044 5995164    0    0     0   319 2901 7789  5  1 94  0  0
 2  0      0 4476400 918052 5995556    0    0     0   248 2851 7708  5  1 93  0  0
 0  0      0 4515528 918056 6001148    0    0     0   103 2491 5906  4  1 95  0  0
 0  0      0 4507664 918064 6000640    0    0     4   205 1655 4791  3  1 96  0  0
 0  0      0 4512780 918064 6000700    0    0     0   288 1993 5219  4  1 95  0  0
 0  0      0 4511812 918072 5996980    0    0     0   147 1245 3641  2  1 97  0  0
 0  0      0 4488796 918416 6002648    0    0     0   943 2261 7168  4  1 95  0  0
 1  0      0 4494164 918420 6005280    0    0     0   134 1963 4610  3  1 96  0  0
 0  0      0 4504616 918424 6006192    0    0     0   458 2377 6029  4  1 95  0  0
 0  0      0 4519496 918428 5992200    0    0     0    66 1228 3101  1  1 98  0  0
 0  0      0 4517592 918436 5991276    0    0     0    98 1204 3196  1  1 98  0  0
 0  0      0 4514584 918440 6001392    0    0     0   113 1404 3995  2  1 97  0  0
 0  0      0 4519176 918448 6000296    0    0     0    81 1334 3321  2  0 98  0  0
 0  0      0 4553696 918464 5979448    0    0     0   143 1956 2834  3  1 97  0  0
 0  0      0 4552268 918464 5976840    0    0     0    74 1253 3476  2  1 97  0  0
 0  0      0 4576648 918468 5960888    0    0     2    68 1008 2528  1  0 98  0  0
 0  0      0 4585564 918472 5956084    0    0     0    84 1086 3051  2  0 98  0  0
 0  0      0 4585584 918476 5956100    0    0     0   104  840 2183  1  0 99  0  0
 0  0      0 4558100 918868 5966156    0    0     0   942 2025 5096  3  1 96  0  0
 2  0      0 4572312 918868 5965172    0    0     0     0 1360 3639  2  1 97  0  0
 1  0      0 4569380 918868 5965516    0    0     0   147 1655 5099  3  1 96  0  0
 1  0      0 4546828 918900 5971452    0    0     0    87 1176 3348  2  0 98  0  0
 0  0      0 4535460 918904 5979792    0    0     0    86 1147 3160  2  0 98  0  0
 0  0      0 4542080 918904 5979640    0    0     0    45  917 2255  1  0 98  0  0
 0  0      0 4574508 918920 5966004    0    0     0    86 1314 2814  2  0 98  0  0
 0  0      0 4566608 918920 5969196    0    0     0    39 1139 3004  2  0 98  0  0
 0  0      0 4572920 918924 5965564    0    0     0    41 1216 3178  2  1 98  0  0
 0  0      0 4569092 918936 5965608    0    0     0   103 1014 2626  1  1 98  0  0
 0  0      0 4564052 918936 5968352    0    0     0    59 1287 3406  2  1 97  0  0
 0  0      0 4559748 918940 5965488    0    0     0    30 1573 3690  2  1 97  0  0
 0  0      0 4556220 919020 5967688    0    0     0   901 1563 4644  2  1 97  1  0
 1  0      0 4503844 919024 5988756    0    0     0    22 1926 4909  3  1 96  0  0
 0  0      0 4505084 919036 5987812    0    0     0   226 2010 5365  4  1 95  0  0
 0  0      0 4491688 919052 5993636    0    0     0   199 2066 5381  3  1 95  0  0
 0  0      0 4515572 919052 5982628    0    0     0    17 1256 3209  2  1 98  0  0
 0  0      0 4561940 919052 5948548    0    0     0   163  909 2083  1  0 99  0  0
 0  0      0 4545520 919056 5969732    0    0     0    78 1337 3680  2  1 97  0  0
 0  0      0 4536756 919068 5990388    0    0     0   112 2279 5569  4  1 95  0  0
 0  0      0 4544764 919072 5987916    0    0     0    49 2744 6712  5  1 93  0  0
 0  0      0 4550620 919072 5977896    0    0     0    30 2517 7149  5  1 93  0  0
 0  0      0 4540376 919076 5981208    0    0     0   137 2130 5813  4  1 95  0  0
 2  0      0 4515916 919076 5981436    0    0     0   299 1519 4165  3  1 96  0  0
 0  0      0 4505456 919348 5989772    0    0     0   907 2519 6705  4  1 94  0  0
 0  0      0 4554268 919356 5967672    0    0     0    15 1403 3808  2  1 97  0  0
 0  0      0 4532692 919364 5990348    0    0     0   233 1663 4730  3  1 96  0  0
 0  0      0 4560384 919372 5966092    0    0     5   144 1107 2657  1  0 98  0  0
 0  0      0 4555232 919392 5964968    0    0     0    30  975 2438  1  0 98  0  0
 2  0      0 4542736 919396 5970040    0    0     0   277 2067 5387  3  1 95  0  0
 1  0      0 4557844 919400 5954544    0    0     0    52 1181 2978  2  1 97  0  0
 0  0      0 4550716 919400 5971412    0    0     0    17 1209 3193  2  1 97  0  0
 0  0      0 4564284 919408 5973644    0    0     0   124 1728 4078  3  1 96  0  0
 0  0      0 4585788 919412 5957232    0    0     0    52  954 2437  2  1 98  0  0
 0  0      0 4595216 919416 5956924    0    0     0    33 1182 3046  2  1 97  0  0
 0  0      0 4578208 919420 5972052    0    0     0    45 1404 3631  2  1 97  0  0
 0  0      0 4581544 919668 5963216    0    0     0   974 1701 4539  3  1 95  1  0
 0  0      0 4584252 919688 5964920    0    0     0    80 1355 3536  2  1 97  0  0
 0  0      0 4586124 919692 5967832    0    0     0    58 1454 3541  3  1 96  0  0
 0  0      0 4574724 919692 5971820    0    0     0     0 1317 3209  2  1 97  0  0
 0  0      0 4571816 919692 5975960    0    0     0   140 1532 4089  3  1 96  0  0
 0  0      0 4565708 919696 5977604    0    0     0     5 1264 3310  3  1 96  0  0
 3  0      0 4565904 919704 5976224    0    0     0    60 1742 4854  4  1 94  0  0
 1  0      0 4556316 919704 5988536    0    0     0     0 1550 3703  3  1 96  0  0
 1  0      0 4564892 919704 5976604    0    0     0     3 1744 4272  3  1 96  0  0
 0  0      0 4580712 919712 5966932    0    0     0   193 1185 3100  3  1 97  0  0
 0  0      0 4576356 919724 5969756    0    0     0    50 1186 2951  2  1 98  0  0
 0  0      0 4579808 919724 5967672    0    0     0    39 1011 2485  1  1 98  0  0
 0  0      0 4543364 919916 5968260    0    0     0  1205 2537 6598  5  2 93  1  0
 0  0      0 4544772 919916 5979024    0    0     0     0 2014 4721  4  1 95  0  0
 0  0      0 4555516 919924 5974160    0    0     0    24 1917 5003  4  1 94  0  0
 0  0      0 4570692 919924 5969576    0    0     0   126 1268 3504  2  1 96  0  0
 0  0      0 4568180 919928 5972124    0    0     0    44 1252 3248  2  1 97  0  0
 0  0      0 4564172 919932 5976124    0    0     0   107 2326 4791  3  1 95  0  0
 0  0      0 4586332 919940 5974716    0    0     0   146 2936 4509  2  1 97  0  0
 0  0      0 4609400 919940 5952020    0    0     0    57 1734 3582  2  1 97  0  0
 0  0      0 4608200 919944 5951956    0    0     0   117  760 1661  1  0 99  0  0
 1  0      0 4601284 919944 5962620    0    0     0    22 1162 2868  2  1 98  0  0
 0  0      0 4552916 919944 6005816    0    0     0    61 1068 2762  2  1 98  0  0
 1  0      0 4581812 919952 5981092    0    0     0    65 1400 3478  2  1 97  0  0
 0  0      0 4581580 920516 5961792    0    0     0   975 1149 3048  1  1 98  0  0
 0  0      0 4579436 920516 5961512    0    0     0     0  788 1712  1  0 99  0  0
 0  0      0 4577788 920524 5964100    0    0     0   205 1474 2475  1  0 99  0  0
 0  0      0 4578724 920524 5962856    0    0     0    62 2696 3370  1  1 98  0  0
 0  1      0 4569476 920524 5969272    0    0     0    40 2509 4377  3  1 96  0  0
 0  0      0 4569612 920524 5971704    0    0     0    35 3154 4373  2  1 97  0  0
 0  0      0 4580508 920536 5971768    0    0     0   134 2510 4404  2  1 97  0  0
 1  0      0 4586384 920536 5964732    0    0     0    66 3053 5392  3  1 96  0  0
 1  0      0 4581128 920536 5970252    0    0     0    86 3720 4779  3  1 97  0  0
 0  0      0 4542436 920540 5984328    0    0     0    58 2526 4780  3  1 96  0  0
 0  0      0 4532320 920548 5981740    0    0     0   218 2342 5153  3  1 95  0  0
 1  0      0 4489080 920556 5991812    0    0     0   178 2647 6231  4  1 94  0  0
 0  0      0 4508392 920584 5972776    0    0     5  1159 1319 3504  2  1 97  1  0
 0  0      0 4488288 920600 5970748    0    0     0   110 4013 6664  3  1 96  0  0
 0  0      0 4490868 920608 5970344    0    0     0     9 2759 3433  1  1 98  0  0
 0  0      0 4493240 920628 5967436    0    0     0   460  805 1780  1  0 99  0  0
 0  0      0 4428076 920648 5993184    0    0     0   254 2114 6720  2  1 96  0  0
 0  0      0 4450168 920656 5982020    0    0    26   137 4538 8769  5  2 94  0  0
 0  0      0 4471172 920668 5969612    0    0     0  1330 2741 3127  1  1 98  0  0
 0  0      0 4492832 920668 5964096    0    0     0    26 1283 2083  1  0 99  0  0
 0  0      0 4492112 920668 5964116    0    0     0    19 1880 2383  1  0 99  0  0
 0  0      0 4460836 920672 5986144    0    0     0   205 2523 4316  2  1 97  0  0
 0  0      0 4489108 920680 5976416    0    0     0    88 3265 5581  3  1 96  0  0
 0  0      0 4506324 920688 5966264    0    0     0   204  990 1785  1  0 99  0  0
 0  0      0 4531436 920836 5963788    0    0     0   997 2307 4493  2  1 97  0  0
 0  0      0 4512464 920840 5984828    0    0     0    11 2977 4960  3  1 96  0  0
 0  0      0 4513112 920840 5977996    0    0     0   130 2146 4578  3  1 96  0  0
 0  0      0 4533500 920844 5964028    0    0     0   107 3536 4425  2  1 96  0  0
 0  0      0 4547692 920848 5961808    0    0     0    41 2606 3327  1  1 98  0  0
 0  0      0 4531520 920848 5985592    0    0     0    80 2741 4038  2  1 97  0  0
 0  0      0 4543888 920852 5978312    0    0     0   130 2734 4815  3  1 97  0  0
 0  0      0 4542192 920856 5973564    0    0     0    20 1480 4234  2  1 97  0  0
 0  0      0 4548500 920864 5974824    0    0     0    38 1321 3856  2  1 97  0  0
 0  0      0 4545956 920864 5974728    0    0     0    93 1573 4763  2  1 97  0  0
 0  0      0 4524592 920868 5989860    0    0     0    14 2160 5957  4  1 95  0  0
 0  0      0 4527184 920872 5978056    0    0     0    34 1650 4621  3  1 97  0  0
 2  0      0 4559140 921360 5980344    0    0     0   918 3290 8185  6  2 92  1  0
 0  0      0 4553168 921380 5974276    0    0     0   130 2142 5744  4  1 95  0  0
 3  0      0 4546144 921388 5977204    0    0     0   265 2734 6957  5  1 93  0  0
 2  0      0 4543536 921392 5981620    0    0     0   114 2430 6846  4  1 94  0  0
 2  0      0 4516984 921396 5983340    0    0     0    66 2828 7864  5  2 93  0  0
 3  0      0 4520636 921396 5982400    0    0     0    44 1168 3135  2  0 98  0  0
 0  0      0 4518764 921396 5990004    0    0     0    90 1891 4980  3  1 96  0  0
10  0      0 4506816 921396 6005588    0    0     0    96 1708 4443  3  1 96  0  0
 2  0      0 4528884 921396 5998420    0    0     0   177 1995 4403  3  1 96  0  0
 3  0      0 4556196 921400 5994376    0    0     0    78 2441 5697  4  1 95  0  0
 0  0      0 4556832 921408 5993196    0    0     0    62 2184 5986  4  1 95  0  0
 0  0      0 4569332 921408 5996856    0    0     0    66 1600 4301  3  1 96  0  0
 1  0      0 4548272 921724 5995840    0    0     0   950 2453 7194  4  1 94  0  0
 1  1      0 4539488 921728 5994320    0    0     0    90 1823 4634  3  1 96  0  0
 0  0      0 4485028 921752 6012748    0    0     0   498 1531 4150  3  1 96  0  0
 0  0      0 4515004 921768 5999792    0    0     0    46 1953 5071  4  1 96  0  0
 1  0      0 4518208 921768 5990244    0    0     0   289 1458 3675  2  0 97  0  0
